,index,film_title,year,genre,duration,avg_vote
518,29397,Whitewash: The Clarence Brandley Story,2002,Drama,90,6.0
519,29400,Unconditional Love,2002,Comedy,121,5.9
520,29401,The Quiet American,2002,Drama,95,6.2
521,29407,Real Women Have Curves,2002,Comedy,90,6.5
522,29408,Trapped,2002,Thriller,99,5.0
523,29411,City by the Sea,2002,Drama,108,5.7
524,29414,Maid in Manhattan,2002,Comedy,107,4.9
525,29419,Auto Focus,2002,Drama,105,7.7
526,29420,Marathon,2002,Drama,74,6.7
527,29425,National Lampoon's Van Wilder,2002,Comedy,92,4.4
528,29426,29 Palms,2002,Drama,89,4.0
529,29428,Life or Something Like It,2002,Romantic,99,3.9
530,29430,Ghost Ship,2002,Horror,89,5.2
531,29434,The Truth about Charlie,2002,Comedy,104,6.4
532,29435,The Banger Sisters,2002,Comedy,94,4.9
533,29436,Silence,2002,Thriller,87,4.0
534,29437,High Crimes,2002,Thriller,115,5.5
535,29442,Waking Up in Reno,2002,Comedy,91,4.4
536,29443,Antwone Fisher,2002,Drama,120,6.1
537,29447,City of Ghosts,2002,Thriller,116,5.5
538,29448,Swimfan,2002,Thriller,85,4.2
539,29449,Blue Crush,2002,Action,104,3.9
540,29450,Undercover Brother,2002,Comedy,86,5.8
541,29452,Frozen Impact,2002,Drama,90,4.4
542,29457,Scorcher,2002,Action,87,3.8
543,29462,Halloween: Resurrection,2002,Horror,94,4.9
544,29463,Half Past Dead,2002,Action,98,4.8
545,29467,Phone Booth,2002,Thriller,81,7.0
546,29470,Cadet Kelly,2002,Comedy,90,5.5
547,29471,The Glow,2002,Drama,84,3.8
548,29473,L.A. Law: The Movie,2002,Drama,120,4.0
549,29474,Nancy Drew,2002,Thriller,87,5.0
550,29475,Prince William,2002,Drama,88,6.0
551,29476,Below,2002,Horror,105,6.8
552,29479,Global Effect,2002,Action,87,4.1
553,29481,Shark Attack 3: Megalodon,2002,Action,94,4.0
554,29482,Equilibrium,2002,Fantasy,104,5.9
555,29483,Sabretooth,2002,Adventure,87,4.0
556,29488,Barbershop,2002,Comedy,102,4.9
557,29490,Lost in La Mancha,2002,Documentary,93,7.4
558,29491,Double Teamed,2002,Comedy,120,5.5
559,29497,Sunshine State,2002,Drama,141,6.7
560,29498,Stolen Summer,2002,Drama,91,8.0
561,29499,Paid in Full,2002,Drama,97,4.4
562,29500,Pipe Dream,2002,Comedy,91,6.0
563,29503,Biker Boyz,2002,Drama,110,5.2
564,29504,The Hot Chick,2002,Comedy,104,4.7
565,29506,Like Mike,2002,Comedy,99,3.8
566,29507,Bulletproof Monk,2002,Action,104,5.3
567,29509,First Shot,2002,Action,106,6.0
568,29511,They,2002,Horror,89,5.2
569,29513,The Road to Memphis,2002,Documentary,120,8.2
570,29514,Godfathers and Sons,2002,Documentary,90,7.2
571,29515,Piano Blues,2002,Documentary,90,7.3
572,29516,"Red, White and Blues",2002,Documentary,90,8.0
573,29517,The Sleeping Dictionary,2002,Drama,100,6.2
574,29519,Superfire,2002,Action,140,5.6
575,29521,Dancing at the Blue Iguana,2002,Drama,123,4.0
576,29523,Blue Car,2002,Drama,96,6.3
577,29525,Cruel Intentions 2,2002,Drama,89,5.2
578,29526,Cabin Fever,2002,Horror,94,5.9
579,29527,Family Under Siege,2002,Thriller,86,4.0
580,29529,The Emperor's Club,2002,Comedy,110,5.6
581,29530,Ballistic: Ecks vs. Sever,2002,Action,91,3.4
582,29532,The Rats,2002,Horror,94,5.2
583,29536,Con Express,2002,Action,94,4.0
584,29539,Vampires 2: los muertos,2002,Horror,93,4.7
585,29540,Bare Witness,2002,Thriller,88,6.0
586,29542,Brother's Keeper,2002,Thriller,90,5.0
587,29544,Get a Clue,2002,Comedy,107,6.0
588,29548,Tuck Everlasting,2002,Drama,88,6.1
589,29551,Clockstoppers,2002,Fantasy,94,4.6
590,29559,Carrie,2002,Horror,135,5.7
591,29560,Christmas Rush,2002,Thriller,100,6.0
592,29562,Laurel Canyon,2002,Comedy,103,6.2
593,29563,Hunter: Return to Justice,2002,Crime,100,4.5
594,29564,Abandon,2002,Thriller,99,5.0
595,29565,Hellraiser: Hellseeker,2002,Horror,90,6.1
596,29566,K-9: P.I.,2002,Comedy,88,3.8
597,29567,Home Alone 4,2002,Comedy,90,2.9
598,29568,I Downloaded a Ghost,2002,Comedy,90,4.0
599,29571,The President's Man: A Line in the Sand,2002,Action,90,6.1
600,29572,Derailed,2002,Action,89,4.9
601,29573,The Scream Team,2002,Comedy,100,6.0
602,29575,Run for the Money,2002,Action,116,4.1
603,29576,The Rules of Attraction,2002,Grotesque,110,6.9
604,29577,Hysterical Blindness,2002,Drama,96,5.5
605,29580,Narc,2002,Crime,105,7.6
606,29581,Federal Protection,2002,Action,90,6.0
607,29582,Live From Baghdad,2002,War,108,6.0
608,29586,Love and a Bullet,2002,Action,85,6.0
609,29589,Cypher,2002,Thriller,95,6.3
610,29593,The Laramie Project,2002,Drama,97,7.3
611,29595,"Bang, Bang, You're Dead",2002,Drama,87,7.0
612,29597,Blood Crime,2002,Thriller,128,6.0
613,29604,Due East,2002,Drama,104,8.0
614,29607,Crossing the Line,2002,Comedy,111,5.0
615,29610,Conviction,2002,Drama,102,7.0
616,29611,A Death in the Family,2002,Drama,91,6.0
617,29613,Gotta Kick It Up!,2002,Comedy,80,5.0
618,29614,Virginia's Run,2002,Drama,103,6.0
619,29616,Unspeakable,2002,Thriller,108,5.0
620,29620,Firestarter 2: Rekindled,2002,Fantasy,168,6.3
621,29621,American Psycho 2: All American Girl,2002,Horror,88,3.2
622,29625,Obsessed,2002,Thriller,90,6.0
623,29626,Point of Origin,2002,Thriller,86,5.7
624,29627,The Big Time,2002,Drama,100,6.0
625,29628,New Best Friend,2002,Drama,91,6.0
626,29629,Jackass: The Movie,2002,Comedy,87,4.7
627,29634,Dancing at the Harvest Moon,2002,Romantic,84,5.0
628,29635,Bikini Bandits,2002,Drama,60,6.0
629,29640,The Glow,2002,Thriller,89,6.1
630,29644,The Master of Disguise,2002,Comedy,80,4.5
631,29645,The Christmas Shoes,2002,Drama,100,6.5
632,29646,Sorority Boys,2002,Comedy,93,6.0
633,29647,Skulls II,2002,Thriller,99,3.7
634,29649,Starfire Munity,2002,Action,94,4.0
635,29650,Duty Dating,2002,Comedy,94,5.0
636,29651,Hell Asylum,2002,Horror,80,4.0
637,29653,"Frank McKlusky, C.I.",2002,Comedy,83,5.0
638,29654,Shakedown,2002,Drama,92,6.0
639,29655,The Bike Squad,2002,Comedy,79,6.0
640,29656,Anna's Dream,2002,Drama,90,5.0
641,29658,Igby Goes Down,2002,Comedy,97,6.0
642,29659,Malevolent,2002,Thriller,95,4.5
643,29660,Gentle Ben,2002,Drama,100,6.0
644,29661,Dangerous Invitations,2002,Comedy,90,6.0
645,29664,The Red Sneakers,2002,Fantasy,90,6.0
646,29665,A Christmas Visitor,2002,Drama,100,4.5
647,29667,The Locket,2002,Drama,100,6.0
648,29668,The Country Bears,2002,Comedy,79,6.0
649,29669,Boat Trip,2002,Comedy,94,3.9
650,29670,The First $20 Million Is Always the Hardest,2002,Comedy,105,4.8
651,29674,A Ring of Endless Light,2002,Drama,83,6.0
652,29680,Miss Lettie and Me,2002,Drama,100,6.0
653,29682,Sonny,2002,Drama,110,6.3
654,29685,Manito,2002,Drama,78,6.0
655,29686,Moms on Strike,2002,Comedy,93,6.0
656,29687,Spun,2002,Comedy,101,6.4
657,29690,Fish Don't Blink,2002,Drama,100,4.0
658,29696,Brown Sugar,2002,Comedy,109,4.0
659,29702,Stranded,2002,Adventure,160,4.0
660,29706,Redemption of the Ghost,2002,Drama,111,4.0
661,29707,The Brady Bunch in the White House,2002,Comedy,100,5.0
662,29708,"Beyond the Prairie, Part 2: The True Story of Laura Ingalls Wilder",2002,Adventure,100,7.5
663,29710,Nicholas Nickleby,2002,Drama,132,6.6
664,29714,Drumline,2002,Comedy,118,5.6
665,29719,Deathbed,2002,Horror,80,4.0
666,29720,Wolves of Wall Street,2002,Action,85,2.3
667,29722,Widows,2002,Action,160,6.0
668,29725,Joe and Max,2002,Biography,109,6.0
669,29726,Project Viper,2002,Fantasy,85,5.0
670,29727,Assassination Tango,2002,Drama,114,6.4
671,29728,Porn 'n Chicken,2002,Comedy,100,8.0
672,29729,Big Fat Liar,2002,Comedy,88,4.0
673,29733,Crime and Punishment,2002,Drama,126,8.0
674,29736,Sniper 2,2002,Action,91,6.0
675,29737,Skinwalkers,2002,Thriller,100,6.0
676,29738,Murder in Greenwich,2002,Thriller,89,6.0
677,29746,The Pennsylvania Miners' Story,2002,Drama,68,6.0
678,29747,Only the Strong Survive,2002,Documentary,96,8.0
679,29750,The Guys,2002,Drama,85,4.3
680,29760,Friday After Next,2002,Comedy,85,4.0
681,29761,Blood Feast 2: All U Can Eat,2002,Horror,99,4.5
682,29762,Dahmer,2002,Drama,101,3.1
683,29767,When in Rome,2002,Comedy,94,3.0
684,29777,Lone Star State of Mind,2002,Comedy,88,6.0
685,29781,Borderline,2002,Thriller,87,4.5
686,29782,State Property,2002,Gangster,88,4.0
687,29783,Guilty Hearts,2002,Thriller,90,6.0
688,29784,Someone Was Watching,2002,Drama,88,5.0
689,29787,Emmett's Mark,2002,Thriller,104,3.8
690,29789,Door To Door,2002,Drama,90,7.5
691,29790,Getting There,2002,Comedy,84,5.2
692,29792,Highway,2002,Thriller,97,5.3
693,29793,Landspeed,2002,Action,94,2.6
694,29795,Sightings: Heartland Ghost,2002,Horror,105,4.0
695,29797,Behind the Red Door,2002,Drama,100,6.0
696,29798,Interview with the Assassin,2002,Drama,88,7.0
697,29807,Teenage Caveman,2002,Fantasy,88,4.5
698,29808,Trois 2: Pandora's Box,2002,Thriller,96,4.0
699,29810,Power Play,2002,Action,100,3.0
700,29815,Red Skies,2002,Action,75,4.0
701,29817,Dr. Jekyll and mr. Hyde,2002,Drama,109,5.0
702,29821,Dummy,2002,Comedy,91,6.6
703,29824,The Magnificent Ambersons,2002,Drama,150,5.0
704,29828,$windle,2002,Action,93,6.7
705,29830,Pressure,2002,Action,90,3.7
706,29831,Saint Sinner,2002,Horror,90,3.0
707,29834,G,2002,Drama,97,4.0
708,29835,Path to War,2002,Drama,177,7.9
709,29836,Life Without Dick,2002,Comedy,97,3.5
710,29837,The Badge,2002,Crime,99,4.2
711,29838,100 Mile Rule,2002,Comedy,98,4.0
712,29839,Warrior Angels,2002,Action,92,3.8
713,29840,Sinful Desires,2002,Drama,67,4.0
714,29841,Erotic Obsessions,2002,Thriller,68,4.0
715,29842,Stealing Candy,2002,Thriller,83,3.5
716,29844,Empire,2002,Action,90,4.0
717,29845,Women vs. Men,2002,Comedy,88,6.0
718,29846,Disappearance,2002,Thriller,92,6.5
719,29853,Tru Confessions,2002,Drama,112,6.0
720,29854,The Contract,2002,Thriller,80,5.0
721,29855,Bubba Ho-tep,2002,Horror,92,7.5
722,29859,You Stupid Man,2002,Comedy,95,5.3
723,29861,May,2002,Drama,93,6.7
724,29864,Dead in the Water,2002,Thriller,90,4.0
725,29868,Shottas,2002,Gangster,95,5.9
726,29869,Children on Their Birthdays,2002,Comedy,102,2.5
727,29870,Returning Mickey Stern,2002,Romantic,92,4.0
728,29871,And She Was,2002,Comedy,97,4.0
729,29872,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,2002,Fantasy,90,6.0
730,29874,The Man Who Saved Christmas,2002,Drama,100,5.0
731,29877,Grand Champion,2002,Comedy,93,5.5
732,29882,Just a Kiss,2002,Comedy,89,5.6
733,29887,ZigZag,2002,Action,101,4.6
734,29888,Rose Red,2002,Horror,254,5.9
735,29889,Dark Descent,2002,Action,96,2.0
736,29891,Video Voyeur: The Susan Wilson Story,2002,Drama,100,5.0
737,29893,Telling Nicholas,2002,Documentary,85,7.5
738,29894,Spellbound,2002,Documentary,97,7.0
739,29895,Lucky Day,2002,Thriller,95,2.5
740,29909,Luster,2002,Comedy,90,3.5
741,29912,The House Next Door,2002,Thriller,95,4.3
742,29920,Hungry Hearts,2002,Comedy,82,3.7
743,29924,Private Property,2002,Thriller,120,4.0
744,29933,Xena: Warrior Princess - A Friend in Need (The Director's Cut),2002,Action,100,8.0
745,29936,Paul McCartney: Back in the U.S.,2002,Documentary,180,6.5
746,29937,Would I Lie to You?,2002,Comedy,96,4.0
747,29943,Bending All The Rules,2002,Romantic,93,3.2
748,29947,Beeper,2002,Thriller,94,4.7
749,29961,Terminal Invasion,2002,Fantasy,90,1.0
750,29963,Hidden Agenda,2002,Action,94,3.0
751,29966,Code 11 - 14,2003,Thriller,85,6.0
752,29969,The Life of David Gale,2003,Drama,131,7.5
753,29972,The Hulk,2003,Fantasy,138,5.8
754,29974,The Matrix Reloaded,2003,Fantasy,138,5.8
755,29975,Kill Bill: vol. 1,2003,Action,100,7.8
756,29977,Daredevil,2003,Super-hero,103,4.7
757,29981,The Recruit,2003,Thriller,114,6.2
758,29985,Counterstrike,2003,Action,96,6.0
759,29988,The Hunted,2003,Action,94,6.4
760,29989,Dreamcatcher,2003,Fantasy,132,5.1
761,29990,The Core,2003,Fantasy,135,4.7
762,29991,How to Lose a Guy in 10 Days,2003,Comedy,116,6.5
763,29993,X-Men 2,2003,Super-hero,133,6.6
764,29999,2 Fast 2 Furious,2003,Action,101,4.8
765,30002,Elephant,2003,Drama,81,7.8
766,30004,Mystic River,2003,Drama,137,8.5
767,30006,The Brown Bunny,2003,Drama,100,6.5
768,30018,National Security,2003,Comedy,88,4.4
769,30021,View from the Top,2003,Comedy,87,4.4
770,30026,Bruce Almighty,2003,Comedy,101,5.6
771,30028,Anger Management,2003,Comedy,100,5.6
772,30032,Cradle 2 the Grave,2003,Action,101,5.1
773,30033,Killer Flood: The Day the Dam Broke,2003,Action,90,4.6
774,30034,Deadly Swarm,2003,Horror,85,5.3
775,30036,Identity,2003,Thriller,87,6.9
776,30037,Bringing Down the House,2003,Comedy,100,6.6
777,30038,Kangaroo Jack,2003,Comedy,89,4.5
778,30039,Charlie's Angels: Full Throttle,2003,Action,111,4.7
779,30040,A Man Apart,2003,Action,110,5.0
780,30041,The Italian Job,2003,Action,110,5.9
781,30042,Darkness Falls,2003,Horror,85,5.0
782,30043,Head of State,2003,Comedy,95,4.4
783,30044,It Runs in the Family,2003,Comedy,110,3.9
784,30045,Old School,2003,Comedy,90,5.5
785,30046,Final Destination 2,2003,Horror,90,6.1
786,30047,Shanghai Knights,2003,Action,114,4.6
787,30054,Imagining Argentina,2003,Drama,106,4.2
788,30057,21 Grams,2003,Drama,125,6.8
789,30065,Anything Else,2003,Comedy,108,7.1
790,30066,The Human Stain,2003,Drama,106,5.2
791,30067,Intolerable Cruelty,2003,Comedy,100,6.5
792,30069,Le divorce,2003,Drama,117,3.9
793,30070,"Coffee and Cigarettes I, II, III",2003,Comedy,95,7.1
794,30071,The League of Extraordinary Gentlemen,2003,Fantasy,110,5.1
795,30073,Matchstick Men,2003,Comedy,116,6.9
796,30074,Dumb and Dumberer: When Harry Met Lloyd,2003,Comedy,85,3.6
797,30075,Terror Peak,2003,Action,96,8.0
798,30077,Lost in Translation,2003,Comedy,105,7.3
799,30079,Casa de los Babys,2003,Drama,96,8.0
800,30085,What a Girl Wants,2003,Comedy,103,4.0
801,30090,Out for a Kill,2003,Action,86,4.8
802,30092,The Lizzie McGuire Movie,2003,Comedy,93,4.1
803,30093,From Mali to Mississippi,2003,Documentary,90,7.1
804,30094,Holes,2003,Comedy,117,5.8
805,30097,Confidence,2003,Action,97,5.4
806,30098,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Adventure,143,7.0
807,30100,Terminator 3: Rise of the Machines,2003,Fantasy,110,5.5
808,30102,Just Married Just Married,2003,Comedy,95,3.8
809,30105,Levity,2003,Drama,95,5.1
810,30107,American Wedding,2003,Comedy,97,6.3
811,30109,Veronica Guerin,2003,Biography,98,6.4
812,30110,Freddy vs. Jason,2003,Horror,97,5.8
813,30112,Bad Boys II,2003,Action,147,4.7
814,30116,Lara Croft Tomb Raider: The Cradle of Lara Croft Tomb Raider: The Cradle of Life,2003,Adventure,117,4.1
815,30119,Seabiscuit,2003,Romantic,140,5.8
816,30122,Daddy Day Care,2003,Comedy,92,4.4
817,30125,The Negative Pick-Up,2003,Thriller,90,4.0
818,30126,Momentum,2003,Thriller,90,5.1
819,30129,The Matrix Revolutions,2003,Fantasy,129,5.2
820,30131,You Wish!,2003,Comedy,100,6.0
821,30136,Amore estremo. Tough Love,2003,Drama,122,3.7
822,30139,Elf,2003,Comedy,95,6.3
823,30140,The Texas Chainsaw Massacre,2003,Horror,98,6.0
824,30141,In the Cut,2003,Thriller,119,5.7
825,30142,S.W.A.T,2003,Action,120,5.4
826,30146,Eloise at the Plaza,2003,Comedy,120,6.4
827,30147,Right On Track,2003,Drama,89,4.0
828,30149,Tears of the Sun,2003,Action,121,4.2
829,30151,Alex and Emma,2003,Comedy,96,5.6
830,30152,Thirteen,2003,Drama,100,6.1
831,30153,Lost Junction,2003,Noir,95,4.5
832,30154,1st to Die,2003,Action,180,5.5
833,30156,Freaky Friday,2003,Comedy,93,6.6
834,30157,Master & Commander. The Far Side of the World,2003,Adventure,140,7.2
835,30159,Looney Tunes: Back in Action,2003,Animation,91,6.8
836,30161,Mona Lisa Smile,2003,Comedy,117,5.9
837,30163,Hollywood Homicide,2003,Action,111,4.9
838,30164,The Shu,2003,Action,96,4.4
839,30170,Air Bud: Spikes Back,2003,Comedy,100,2.0
840,30171,Recipe for Disaster,2003,Comedy,95,5.0
841,30172,Secret Santa,2003,Comedy,100,6.0
842,30174,Spy Kids 3-D. Game Over,2003,Comedy,84,4.5
843,30175,The Last Samurai,2003,Adventure,153,6.8
844,30176,Runaway Jury,2003,Thriller,127,7.4
845,30181,The Lord of the Rings: The Return of the King,2003,Fantasy,201,8.1
846,30182,Down with Love,2003,Comedy,101,6.4
847,30183,Paycheck,2003,Fantasy,119,6.1
848,30184,The School of Rock,2003,Comedy,110,7.0
849,30185,Underworld,2003,Action,121,5.6
850,30186,House of Sand and Fog,2003,Drama,127,6.9
851,30187,Hunter: Back in Force,2003,Crime,81,4.8
852,30188,Eddie's Million Dollar Cook-Off,2003,Comedy,110,6.0
853,30189,Eloise at Christmastime,2003,Comedy,90,5.5
854,30191,The Even Stevens Movie,2003,Comedy,93,6.0
855,30193,Beyond Borders,2003,Drama,127,4.2
856,30194,Cold Creek Manor,2003,Thriller,118,4.6
857,30195,Wonderland,2003,Drama,99,5.2
858,30196,Something's Gotta Give,2003,Comedy,127,6.4
859,30197,The Librarians,2003,Action,90,6.0
860,30204,Cold Mountain,2003,Drama,155,6.5
861,30205,My Boss's Daughter,2003,Comedy,85,5.3
862,30207,Scary Movie 3,2003,Comedy,85,5.9
863,30208,Big Fish,2003,Comedy,125,7.9
864,30212,Jeeper Creepers 2,2003,Horror,104,6.0
865,30213,The Rundown,2003,Action,103,5.0
866,30219,Gothika,2003,Thriller,95,5.8
867,30220,The Company,2003,Drama,112,5.8
868,30221,The Haunted Mansion,2003,Comedy,99,4.8
869,30222,Love Object,2003,Comedy,84,6.0
870,30224,Peter Pan,2003,Comedy,117,5.7
871,30226,Stuck On You,2003,Comedy,118,6.0
872,30227,The Foreigner,2003,Action,96,4.8
873,30228,The In-Laws,2003,Comedy,95,6.0
874,30230,Capturing the Friedmans,2003,Documentary,107,7.6
875,30236,Honey,2003,Comedy,94,4.2
876,30238,Party Monster,2003,Drama,98,5.1
877,30239,The Missing,2003,Western,137,6.7
878,30244,Angels in America,2003,Drama,352,8.5
879,30246,Good Boy!,2003,Comedy,87,5.9
880,30247,Under the Tuscan Sun,2003,Comedy,113,4.0
881,30249,Nowhere to Go But Up,2003,Drama,88,4.3
882,30251,Bad Santa,2003,Comedy,93,6.9
883,30253,Radio,2003,Drama,109,5.1
884,30259,Helen of Troy,2003,Mythology,175,6.0
885,30268,Out of Time,2003,Crime,105,5.8
886,30270,The Cat in the Hat,2003,Fantasy,78,5.9
887,30271,The Blues - Warming by the Devil's Fire,2003,Documentary,120,7.4
888,30272,Duplex,2003,Comedy,97,5.2
889,30274,"Legally Blonde 2: Red, White and Blonde",2003,Comedy,95,4.0
890,30277,House of 1000 Corpses,2003,Horror,88,6.4
891,30281,This Time Around,2003,Comedy,86,4.9
892,30282,Baywatch - Hawaiian Wedding,2003,Adventure,100,5.0
893,30283,Timeline,2003,Adventure,116,5.1
894,30286,The Order,2003,Horror,102,4.7
895,30287,Agent Cody Banks,2003,Comedy,102,4.9
896,30289,Black Cadillac,2003,Thriller,93,6.0
897,30290,Wrong Turn,2003,Horror,84,6.4
898,30293,Death Train,2003,Action,86,4.0
899,30295,The Fighting Temptations,2003,Comedy,123,4.7
900,30296,Uptown Girls,2003,Comedy,92,4.6
901,30297,Open Water,2003,Thriller,79,5.0
902,30298,Dickie Roberts: Former Child Star,2003,Comedy,98,6.3
903,30306,11:14,2003,Horror,86,6.0
904,30312,Just for Kicks,2003,Comedy,90,2.5
905,30314,Blessings,2003,Drama,95,5.0
906,30315,44 Minutes: The North Hollywood Shoot-Out,2003,Thriller,95,5.6
907,30316,A Guy Thing,2003,Comedy,101,4.4
908,30319,Alien Hunter,2003,Fantasy,92,5.4
909,30320,Second Nature,2003,Action,112,5.5
910,30323,Shattered Glass,2003,Drama,95,7.3
911,30324,Inspector Gadget 2,2003,Comedy,89,4.4
912,30326,Face of Terror,2003,Action,90,3.8
913,30328,Evil Never Dies,2003,Horror,85,6.0
914,30329,The Pentagon Papers,2003,Drama,110,5.0
915,30331,Kidnapped: The Elizabeth Smart Story,2003,Drama,120,4.5
916,30332,Rapid Exchange,2003,Action,97,4.0
917,30333,Stealing Sinatra,2003,Thriller,96,4.0
918,30334,George of the Jungle 2,2003,Comedy,87,5.0
919,30335,The Diary of Ellen Rimbauer,2003,Drama,120,5.7
920,30338,An Unexpected Love,2003,Drama,120,6.0
921,30339,Beautiful Girl,2003,Comedy,120,7.0
922,30341,DarkWolf,2003,Horror,90,3.0
923,30342,Baltic Storm,2003,Drama,90,5.3
924,30348,And Starring Pancho Villa as Himself,2003,Drama,112,4.5
925,30349,The Singing Detective,2003,Comedy,109,5.3
926,30350,Saving Jessica Lynch,2003,Drama,90,5.0
927,30352,Prey for Rock & Roll,2003,Musical,104,4.2
928,30354,Marci X,2003,Comedy,84,4.0
929,30358,Undefeated,2003,Drama,92,5.0
930,30362,From Justin to Kelly,2003,Comedy,81,4.0
931,30370,The Maldonado Miracle,2003,Drama,99,6.0
932,30371,It's All About Love,2003,Drama,104,4.5
933,30372,The Paradise Virus,2003,Action,96,6.5
934,30374,Dirt,2003,Drama,91,6.0
935,30375,Comandante,2003,Documentary,99,7.1
936,30381,American Splendor,2003,Drama,101,7.8
937,30382,All the Real Girls,2003,Drama,108,6.5
938,30384,Camp,2003,Comedy,114,5.7
939,30386,Killer Instinct: From the Files of Agent Candice DeLong,2003,Thriller,90,5.0
940,30392,Red Water,2003,Thriller,92,4.3
941,30395,Double Bill,2003,Comedy,87,6.0
942,30396,Pieces of April,2003,Comedy,80,6.4
943,30398,The United States of Leland,2003,Drama,108,7.4
944,30400,One Last Ride,2003,Drama,88,4.7
945,30406,The One,2003,Comedy,89,6.0
946,30409,Big Spender,2003,Comedy,89,6.0
947,30411,Monster Man,2003,Comedy,95,5.9
948,30412,Willard,2003,Grotesque,100,6.6
949,30413,Beethoven's 5th,2003,Comedy,91,4.0
950,30414,Defending Our Kids: The Julie Posey Story,2003,Drama,87,6.0
951,30423,Love Don't Cost a Thing,2003,Comedy,100,6.0
952,30424,Hollywood Wives: The New Generation,2003,Drama,80,5.5
